mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Methane,x_CO2,x_Methane,y_CO2,y_Methane
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,bubble,51.956135,55.45566,45.957194,2.15090843,2.40834226,0.96438386,43.01342199,40.55407215,825.917566,149.067474,0.95,0.05,0.964384,0.035616,0.876446,0.123554
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,bubble,51.456242,55.45566,45.957194,2.19948721,2.44534188,0.96639272,43.06960376,40.70528382,828.819002,147.711172,0.95,0.05,0.966393,0.033607,0.881853,0.118147
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,bubble,50.95635,55.45566,45.957194,2.24841924,2.48242316,0.96839054,43.12547706,40.85983151,831.700397,146.368507,0.95,0.05,0.968391,0.031609,0.887379,0.112621
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.456457,55.45566,45.957194,2.29770062,2.51958498,0.97037746,43.18104533,41.0178053,834.562059,145.039131,0.95,0.05,0.970377,0.029623,0.893028,0.106972
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,49.956564,55.45566,45.957194,2.34732745,2.55682612,0.97235359,43.23631184,41.17929974,837.404277,143.722708,0.95,0.05,0.972354,0.027646,0.898802,0.101198
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,49.456672,55.45566,45.957194,2.39729593,2.59414533,0.97431904,43.29127969,41.34441409,840.227326,142.418911,0.95,0.05,0.974319,0.025681,0.904706,0.095294
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,48.956779,55.45566,45.957194,2.44760226,2.63154126,0.97627392,43.34595177,41.51325269,843.031467,141.127427,0.95,0.05,0.976274,0.023726,0.910743,0.089257
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,48.456887,55.45566,45.957194,2.49824268,2.66901249,0.97821832,43.4003308,41.68592519,845.816945,139.847952,0.95,0.05,0.978218,0.021782,0.916917,0.083083
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,47.956994,55.45566,45.957194,2.54921348,2.70655751,0.98015233,43.45441932,41.86254699,848.583992,138.580192,0.95,0.05,0.980152,0.019848,0.923233,0.076767
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,47.457102,55.45566,45.957194,2.60051094,2.74417473,0.98207603,43.50821969,42.04323956,851.332824,137.323865,0.95,0.05,0.982076,0.017924,0.929694,0.070306
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,46.957209,55.45566,45.957194,2.65213139,2.78186242,0.98398951,43.56173406,42.22813092,854.063644,136.078698,0.95,0.05,0.98399,0.01601,0.936305,0.063695
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,46.457316,55.45566,45.957194,2.70407115,2.81961877,0.98589284,43.61496442,42.41735606,856.776641,134.844428,0.95,0.05,0.985893,0.014107,0.943071,0.056929
CO2;Methane,281.0,300.705989,77.909632,0.0,1.0,envelope,dew,45.957424,55.45566,45.957194,2.75632655,2.85744184,0.98778607,43.66791258,42.61105745,859.471991,133.6208,0.95,0.05,0.987786,0.012214,0.949997,0.050003
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.519491,56.519773,47.156284,1.6868405,2.01418371,0.95000119,42.61118122,39.71616446,797.079628,164.233716,0.95,0.05,0.950001,0.049999,0.846486,0.153514
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.026703,56.519773,47.156284,1.73084776,2.04899073,0.95206609,42.66893036,39.84106506,800.133728,162.739007,0.95,0.05,0.952066,0.047934,0.850952,0.149048
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,55.533915,56.519773,47.156284,1.77523622,2.08387977,0.954119,42.72634422,39.96861599,803.164464,161.261509,0.95,0.05,0.954119,0.045881,0.855513,0.144487
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,55.041127,56.519773,47.156284,1.82000453,2.11885191,0.9561601,42.78342784,40.09887518,806.172624,159.80079,0.95,0.05,0.95616,0.04384,0.86017,0.13983
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,54.548339,56.519773,47.156284,1.8651443,2.15390397,0.95818957,42.84018606,40.23190331,809.158206,158.35633,0.95,0.05,0.95819,0.04181,0.864927,0.135073
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,54.055551,56.519773,47.156284,1.9106547,2.18903719,0.96020757,42.8966235,40.36776392,812.121993,156.927742,0.95,0.05,0.960208,0.039792,0.869785,0.130215
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,53.562763,56.519773,47.156284,1.95653034,2.22425,0.96221425,42.95274454,40.50652354,815.064253,155.514581,0.95,0.05,0.962214,0.037786,0.874746,0.125254
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,53.069975,56.519773,47.156284,2.00276721,2.25954158,0.96420978,43.00855337,40.64825186,817.985374,154.116439,0.95,0.05,0.96421,0.03579,0.879814,0.120186
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,52.577187,56.519773,47.156284,2.04936131,2.29491104,0.96619428,43.06405397,40.79302188,820.885723,152.732923,0.95,0.05,0.966194,0.033806,0.88499,0.11501
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,bubble,52.084399,56.519773,47.156284,2.09630866,2.33035741,0.96816789,43.11925012,40.94091009,823.765644,151.363653,0.95,0.05,0.968168,0.031832,0.890278,0.109722
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.591611,56.519773,47.156284,2.14360536,2.36587968,0.97013075,43.17414541,41.09199667,826.625467,150.008262,0.95,0.05,0.970131,0.029869,0.895681,0.104319
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.098823,56.519773,47.156284,2.19124753,2.40147679,0.97208297,43.22874324,41.2463657,829.465506,148.666396,0.95,0.05,0.972083,0.027917,0.9012,0.0988
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.606035,56.519773,47.156284,2.23923136,2.4371476,0.97402467,43.28304684,41.40410537,832.286059,147.337714,0.95,0.05,0.974025,0.025975,0.906841,0.093159
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.113247,56.519773,47.156284,2.28755307,2.47289093,0.97595596,43.33705923,41.56530823,835.087406,146.021885,0.95,0.05,0.975956,0.024044,0.912605,0.087395
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,49.620459,56.519773,47.156284,2.33620891,2.50870551,0.97787693,43.39078327,41.73007147,837.869815,144.718593,0.95,0.05,0.977877,0.022123,0.918496,0.081504
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,49.127671,56.519773,47.156284,2.38519517,2.54458998,0.97978769,43.44422163,41.89849723,840.633538,143.42753,0.95,0.05,0.979788,0.020212,0.924518,0.075482
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,48.634883,56.519773,47.156284,2.43450815,2.58054293,0.98168833,43.49737681,42.07069286,843.378813,142.148399,0.95,0.05,0.981688,0.018312,0.930675,0.069325
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,48.142095,56.519773,47.156284,2.48414419,2.61656284,0.98357892,43.55025111,42.24677133,846.105862,140.880916,0.95,0.05,0.983579,0.016421,0.936971,0.063029
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,47.649307,56.519773,47.156284,2.53409963,2.65264807,0.98545955,43.60284669,42.42685156,848.814894,139.624806,0.95,0.05,0.98546,0.01454,0.94341,0.05659
CO2;Methane,282.0,300.705989,77.909632,0.0,1.0,envelope,dew,47.156519,56.519773,47.156284,2.58437082,2.6887969,0.98733028,43.6551655,42.61105885,851.506105,138.379803,0.95,0.05,0.98733,0.01267,0.949997,0.050003
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.600926,57.601214,48.380946,1.55524809,1.87862179,0.95000121,42.61118195,39.84865253,788.88707,169.753069,0.95,0.05,0.950001,0.049999,0.851223,0.148777
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.115676,57.601214,48.380946,1.59724592,1.91184336,0.95203974,42.66819353,39.96838676,791.944793,168.224108,0.95,0.05,0.95204,0.04796,0.855504,0.144496
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.630427,57.601214,48.380946,1.63962449,1.94514115,0.95406637,42.72487244,40.09061622,794.978464,166.713212,0.95,0.05,0.954066,0.045934,0.859875,0.140125
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.145178,57.601214,48.380946,1.68238118,1.97851563,0.9560813,42.78122395,40.21539234,797.988793,165.219907,0.95,0.05,0.956081,0.043919,0.864336,0.135664
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,55.659928,57.601214,48.380946,1.725511,2.01196572,0.9580847,42.83725307,40.34276898,800.976168,163.743691,0.95,0.05,0.958085,0.041915,0.868891,0.131109
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,55.174679,57.601214,48.380946,1.76900984,2.04549084,0.96007674,42.89296461,40.47280253,803.941056,162.284097,0.95,0.05,0.960077,0.039923,0.873541,0.126459
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,54.68943,57.601214,48.380946,1.81287336,2.07909015,0.96205759,42.94836312,40.60555204,806.883866,160.84067,0.95,0.05,0.962058,0.037942,0.878287,0.121713
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,54.20418,57.601214,48.380946,1.85709761,2.11276299,0.9640274,43.00345296,40.74107934,809.805026,159.412979,0.95,0.05,0.964027,0.035973,0.883133,0.116867
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,53.718931,57.601214,48.380946,1.90167859,2.14650857,0.96598633,43.05823826,40.87944916,812.704929,158.000605,0.95,0.05,0.965986,0.034014,0.888081,0.111919
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,bubble,53.233682,57.601214,48.380946,1.94661233,2.18032606,0.9679345,43.11272296,41.02072929,815.583951,156.603145,0.95,0.05,0.967935,0.032065,0.893132,0.106868
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.748432,57.601214,48.380946,1.99189495,2.21421459,0.96987206,43.16691082,41.16499074,818.442448,155.220212,0.95,0.05,0.969872,0.030128,0.898291,0.101709
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.263183,57.601214,48.380946,2.03752259,2.24817322,0.97179914,43.22080536,41.3123079,821.28076,153.851433,0.95,0.05,0.971799,0.028201,0.903558,0.096442
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.777934,57.601214,48.380946,2.08349145,2.28220096,0.97371584,43.27440997,41.46275874,824.09921,152.496446,0.95,0.05,0.973716,0.026284,0.908938,0.091062
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.292684,57.601214,48.380946,2.12979776,2.31629677,0.9756223,43.32772781,41.61642501,826.898104,151.154905,0.95,0.05,0.975622,0.024378,0.914432,0.085568
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.807435,57.601214,48.380946,2.1764378,2.35045953,0.9775186,43.38076188,41.77339245,829.677734,149.826474,0.95,0.05,0.977519,0.022481,0.920045,0.079955
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.322186,57.601214,48.380946,2.22340786,2.38468806,0.97940486,43.43351501,41.93375103,832.438374,148.51083,0.95,0.05,0.979405,0.020595,0.925779,0.074221
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,49.836936,57.601214,48.380946,2.27070427,2.41898111,0.98128117,43.48598984,42.09759524,835.180285,147.207663,0.95,0.05,0.981281,0.018719,0.931637,0.068363
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,49.351687,57.601214,48.380946,2.31832339,2.45333733,0.98314762,43.53818884,42.26502432,837.903713,145.916673,0.95,0.05,0.983148,0.016852,0.937624,0.062376
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,48.866438,57.601214,48.380946,2.36626158,2.48775529,0.98500429,43.59011431,42.4361426,840.608888,144.63757,0.95,0.05,0.985004,0.014996,0.943742,0.056258
CO2;Methane,283.0,300.705989,77.909632,0.0,1.0,envelope,dew,48.381188,57.601214,48.380946,2.41451523,2.52223347,0.98685125,43.64176837,42.61105983,843.296027,143.370076,0.95,0.05,0.986851,0.013149,0.949997,0.050003
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,58.699651,58.699945,49.631911,1.42644598,1.74511257,0.95000124,42.61118271,39.97988261,780.415314,175.558088,0.95,0.05,0.950001,0.049999,0.855915,0.144085
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,58.222415,58.699945,49.631911,1.46640792,1.77675665,0.95201214,42.66742153,40.09443412,783.478144,173.99242,0.95,0.05,0.952012,0.047988,0.860011,0.139989
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.745178,58.699945,49.631911,1.50674957,1.80847087,0.95401122,42.72332989,40.21133178,786.516114,172.445774,0.95,0.05,0.954011,0.045989,0.864191,0.135809
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.267942,58.699945,49.631911,1.5474682,1.84025574,0.95599868,42.77891328,40.33062089,789.529981,170.917644,0.95,0.05,0.955999,0.044001,0.868457,0.131543
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.790705,58.699945,49.631911,1.58855886,1.87211034,0.95797471,42.83417697,40.45234893,792.520175,169.407492,0.95,0.05,0.957975,0.042025,0.872809,0.127191
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.313469,58.699945,49.631911,1.63001749,1.90403422,0.95993948,42.88912595,40.57656559,795.487208,167.914817,0.95,0.05,0.959939,0.040061,0.877251,0.122749
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,55.836233,58.699945,49.631911,1.6718397,1.93602663,0.96189318,42.943765,40.70332293,798.431518,166.439132,0.95,0.05,0.961893,0.038107,0.881783,0.118217
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,55.358996,58.699945,49.631911,1.7140216,1.96808706,0.96383595,42.99809866,40.83267544,801.353575,164.979976,0.95,0.05,0.963836,0.036164,0.886408,0.113592
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,54.88176,58.699945,49.631911,1.7565592,2.00021485,0.96576796,43.05213124,40.96468016,804.253809,163.536903,0.95,0.05,0.965768,0.034232,0.891128,0.108872
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,bubble,54.404523,58.699945,49.631911,1.79944856,2.0324093,0.96768935,43.10586688,41.09939681,807.132626,162.109484,0.95,0.05,0.967689,0.032311,0.895945,0.104055
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,53.927287,58.699945,49.631911,1.84268581,2.06466968,0.96960027,43.15930947,41.23688791,809.990417,160.697307,0.95,0.05,0.9696,0.0304,0.900861,0.099139
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,53.450051,58.699945,49.631911,1.88626711,2.09699517,0.97150084,43.21246275,41.3772189,812.82755,159.299975,0.95,0.05,0.971501,0.028499,0.905879,0.094121
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.972814,58.699945,49.631911,1.93018867,2.12938495,0.97339119,43.26533022,41.52045833,815.644379,157.917106,0.95,0.05,0.973391,0.026609,0.911001,0.088999
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.495578,58.699945,49.631911,1.97444677,2.1618381,0.97527143,43.31791523,41.66667801,818.441239,156.548331,0.95,0.05,0.975271,0.024729,0.916229,0.083771
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.018342,58.699945,49.631911,2.01903769,2.19435366,0.9771417,43.37022095,41.81595317,821.218446,155.193295,0.95,0.05,0.977142,0.022858,0.921567,0.078433
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.541105,58.699945,49.631911,2.06395775,2.22693062,0.97900208,43.42225034,41.96836268,823.976304,153.851658,0.95,0.05,0.979002,0.020998,0.927016,0.072984
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.063869,58.699945,49.631911,2.10920333,2.25956789,0.98085268,43.47400621,42.12398925,826.715097,152.52309,0.95,0.05,0.980853,0.019147,0.932581,0.067419
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.586632,58.699945,49.631911,2.15477079,2.2922643,0.9826936,43.52549121,42.28291965,829.435097,151.207274,0.95,0.05,0.982694,0.017306,0.938264,0.061736
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.109396,58.699945,49.631911,2.20065654,2.32501861,0.98452492,43.57670778,42.44524496,832.136558,149.903906,0.95,0.05,0.984525,0.015475,0.944068,0.055932
CO2;Methane,284.0,300.705989,77.909632,0.0,1.0,envelope,dew,49.63216,58.699945,49.631911,2.24685699,2.35782951,0.98634672,43.62765822,42.61106085,834.819723,148.612691,0.95,0.05,0.986347,0.013653,0.949997,0.050003
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,59.81558,59.815879,50.909983,1.30058124,1.61374495,0.95000127,42.61118351,40.11002891,771.635891,181.677375,0.95,0.05,0.950001,0.049999,0.860569,0.139431
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,59.346878,59.815879,50.909983,1.33847915,1.64381933,0.95198315,42.66661089,40.21937585,774.705629,180.0722,0.95,0.05,0.951983,0.048017,0.864479,0.135521
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,58.878175,59.815879,50.909983,1.37675525,1.67395752,0.95395328,42.72170951,40.3309256,777.749555,178.487118,0.95,0.05,0.953953,0.046047,0.868468,0.131532
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,58.409473,59.815879,50.909983,1.41540642,1.70415994,0.95591186,42.77648517,40.44471804,780.768479,176.92161,0.95,0.05,0.955912,0.044088,0.872536,0.127464
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.940771,59.815879,50.909983,1.45442802,1.73442598,0.95785909,42.8309434,40.56079426,783.762882,175.375068,0.95,0.05,0.957859,0.042141,0.876687,0.123313
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.472069,59.815879,50.909983,1.49381598,1.76475528,0.95979515,42.88508944,40.67919783,786.733332,173.846963,0.95,0.05,0.959795,0.040205,0.88092,0.11908
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.003366,59.815879,50.909983,1.53356581,1.79514716,0.96172024,42.93892831,40.79997425,789.680296,172.336766,0.95,0.05,0.96172,0.03828,0.885239,0.114761
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.534664,59.815879,50.909983,1.5736737,1.82560129,0.96363451,42.99246477,40.92317119,792.604298,170.843984,0.95,0.05,0.963635,0.036365,0.889644,0.110356
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.065962,59.815879,50.909983,1.61413569,1.85611715,0.96553812,43.04570336,41.04883852,795.505807,169.368139,0.95,0.05,0.965538,0.034462,0.894137,0.105863
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,bubble,55.59726,59.815879,50.909983,1.65494785,1.88669416,0.96743125,43.09864839,41.17702847,798.38527,167.90877,0.95,0.05,0.967431,0.032569,0.898721,0.101279
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,55.128558,59.815879,50.909983,1.69610635,1.91733171,0.96931402,43.15130399,41.30779569,801.243114,166.465437,0.95,0.05,0.969314,0.030686,0.903397,0.096603
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,54.659855,59.815879,50.909983,1.73760736,1.94802917,0.97118658,43.20367405,41.44119737,804.079744,165.037714,0.95,0.05,0.971187,0.028813,0.908167,0.091833
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,54.191153,59.815879,50.909983,1.77944714,1.97878581,0.97304907,43.25576227,41.57729338,806.895546,163.625194,0.95,0.05,0.973049,0.026951,0.913033,0.086967
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,53.722451,59.815879,50.909983,1.82162197,2.0096009,0.97490161,43.30757219,41.71614638,809.690888,162.227485,0.95,0.05,0.974902,0.025098,0.917998,0.082002
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,53.253749,59.815879,50.909983,1.86412817,2.04047362,0.97674431,43.35910713,41.85782199,812.466119,160.844208,0.95,0.05,0.976744,0.023256,0.923064,0.076936
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.785046,59.815879,50.909983,1.90696211,2.0714031,0.97857729,43.41037024,42.0023889,815.221571,159.475,0.95,0.05,0.978577,0.021423,0.928233,0.071767
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.316344,59.815879,50.909983,1.95012017,2.10238844,0.98040066,43.46136451,42.14991908,817.957558,158.119511,0.95,0.05,0.980401,0.019599,0.933508,0.066492
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.847642,59.815879,50.909983,1.99359878,2.13342863,0.98221452,43.51209273,42.30048796,820.674381,156.777406,0.95,0.05,0.982215,0.017785,0.938892,0.061108
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,51.37894,59.815879,50.909983,2.03739438,2.16452264,0.98401896,43.56255755,42.45417459,823.37232,155.44836,0.95,0.05,0.984019,0.015981,0.944387,0.055613
CO2;Methane,285.0,300.705989,77.909632,0.0,1.0,envelope,dew,50.910237,59.815879,50.909983,2.08150342,2.19566932,0.98581407,43.61276142,42.61106191,826.051645,154.132062,0.95,0.05,0.985814,0.014186,0.949997,0.050003
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,60.948561,60.948866,52.216054,1.17781704,1.48461603,0.9500013,42.61118437,40.23928796,762.5151,188.144511,0.95,0.05,0.950001,0.049999,0.865191,0.134809
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,60.488969,60.948866,52.216054,1.21362091,1.51312828,0.95195264,42.66575752,40.34340168,765.593956,186.496609,0.95,0.05,0.951953,0.048047,0.868914,0.131086
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,60.029377,60.948866,52.216054,1.24980077,1.54169768,0.95389226,42.72000306,40.44958062,768.645868,184.870021,0.95,0.05,0.953892,0.046108,0.87271,0.12729
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,59.569785,60.948866,52.216054,1.2863533,1.57032465,0.95582039,42.77392712,40.55785933,771.671714,183.264195,0.95,0.05,0.95582,0.04418,0.876582,0.123418
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,59.110193,60.948866,52.216054,1.32327396,1.59900879,0.95773723,42.82753554,40.66827314,774.672034,181.678457,0.95,0.05,0.957737,0.042263,0.88053,0.11947
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,58.650601,60.948866,52.216054,1.36055876,1.62774993,0.95964299,42.88083387,40.78085975,777.647466,180.112238,0.95,0.05,0.959643,0.040357,0.884556,0.115444
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,58.19101,60.948866,52.216054,1.39820306,1.6565474,0.96153785,42.9338274,40.89565857,780.598505,178.564962,0.95,0.05,0.961538,0.038462,0.88866,0.11134
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.731418,60.948866,52.216054,1.43620317,1.68540108,0.96342198,42.98652114,41.01271086,783.525741,177.036095,0.95,0.05,0.963422,0.036578,0.892846,0.107154
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,57.271826,60.948866,52.216054,1.47455514,1.71431056,0.96529557,43.0389199,41.13205986,786.429692,175.525122,0.95,0.05,0.965296,0.034704,0.897113,0.102887
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,bubble,56.812234,60.948866,52.216054,1.51325507,1.74327543,0.96715878,43.09102823,41.25375082,789.310852,174.031546,0.95,0.05,0.967159,0.032841,0.901464,0.098536
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,56.352642,60.948866,52.216054,1.55229915,1.77229522,0.96901175,43.14285045,41.37783112,792.16969,172.554891,0.95,0.05,0.969012,0.030988,0.905901,0.094099
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,55.89305,60.948866,52.216054,1.5916836,1.80136942,0.97085464,43.19439069,41.50435032,795.006655,171.0947,0.95,0.05,0.970855,0.029145,0.910425,0.089575
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,55.433458,60.948866,52.216054,1.63140468,1.83049747,0.97268759,43.24565286,41.63336029,797.82217,169.650536,0.95,0.05,0.972688,0.027312,0.915038,0.084962
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,54.973866,60.948866,52.216054,1.67145872,1.85967877,0.97451073,43.29664069,41.76491529,800.616643,168.221977,0.95,0.05,0.974511,0.025489,0.919742,0.080258
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,54.514274,60.948866,52.216054,1.71184208,1.88891266,0.97632419,43.34735769,41.89907212,803.390459,166.808618,0.95,0.05,0.976324,0.023676,0.924539,0.075461
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,54.054682,60.948866,52.216054,1.75255116,1.91819845,0.97812808,43.39780722,42.03589017,806.143983,165.41007,0.95,0.05,0.978128,0.021872,0.929431,0.070569
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,53.595091,60.948866,52.216054,1.79358239,1.94753537,0.97992252,43.44799243,42.17543164,808.877566,164.02596,0.95,0.05,0.979923,0.020077,0.93442,0.06558
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,53.135499,60.948866,52.216054,1.83493224,1.97692261,0.98170762,43.49791632,42.31776162,811.591537,162.655926,0.95,0.05,0.981708,0.018292,0.93951,0.06049
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.675907,60.948866,52.216054,1.87659719,2.00635929,0.98348348,43.54758171,42.46294828,814.286211,161.299625,0.95,0.05,0.983483,0.016517,0.944701,0.055299
CO2;Methane,286.0,300.705989,77.909632,0.0,1.0,envelope,dew,52.216315,60.948866,52.216054,1.91857376,2.03584447,0.98525018,43.59699125,42.61106301,816.961886,159.956723,0.95,0.05,0.98525,0.01475,0.949997,0.050003
CO2;Methane,287.0,300.705989,77.909632,0.0,1.0,envelope,bubble,62.098358,62.098669,53.551126,1.05833604,1.35783247,0.95000133,42.6111853,40.36788446,753.012578,194.999346,0.95,0.05,0.950001,0.049999,0.869789,0.130211
