Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_N2_[-]
220.0,168.71000023963745,1.0134020006245479,23.096963747981448,0.6984027844154213,0.24558125995074565,949.9562037255716,439.27492478097895,1.0648454650792507
220.0,168.96629851304778,1.0064021426685976,23.14652644747111,0.6978514183905866,0.2459370702985763,949.551871671319,440.0748291184235,1.0641349877854709
220.0,169.22225032077299,0.9994380692125222,23.196500544131354,0.6973000523657519,0.2462933186966237,949.1473778647442,440.8739174199823,1.0634343279897298
220.0,169.47785436782289,0.992503423569111,23.24662135891426,0.6967486863409171,0.24665000423037192,948.7427216571562,441.6721899127811,1.0627367836030437
220.0,169.73310936227367,0.9856119895617814,23.29675228414615,0.6961973203160825,0.24700712600323718,948.337902398921,442.4696468550846,1.0620416148514418
220.0,169.9880140151658,0.9787574358976258,23.347181064462262,0.6956459542912479,0.24736468313620813,947.9329194394321,443.2662885356038,1.061355737191487
220.0,170.49676715581504,0.9651434442696016,23.448789597744806,0.6945432222415784,0.24808110005330192,947.1224598095255,444.8571274164257,1.0599939265646252
220.0,170.75061308091446,0.9583874163610065,23.499692916653096,0.6939918562167438,0.24843995816550143,946.7169818331308,445.65132534287693,1.0593226676821803
220.0,171.25723725681718,0.9449936073985736,23.60250919525805,0.6928891241670743,0.24915896964277753,945.9055262853075,447.2372801989222,1.0579906725855017
220.0,171.51001296331103,0.938331875102998,23.654179338776515,0.6923377581422396,0.24951912143548421,945.4995474021733,448.02903802565476,1.0573338728639765
220.0,171.76242939103744,0.9317164723468984,23.70591378936438,0.691786392117405,0.24987970290946918,945.0934002368176,448.819983428796,1.0566815238137226
220.0,172.01448527545332,0.9251320342253265,23.75796353237491,0.6912350260925703,0.25024071331838127,944.6870841309783,449.6101169249518,1.0560307919784944
220.0,172.26617935516666,0.9185838165811768,23.810406626761242,0.6906836600677355,0.25060215193165036,944.2805984254632,450.39943905752096,1.0553893233833043
220.0,172.51751037178886,0.9120683600752877,23.86288064345665,0.6901322940429009,0.25096401803390045,943.8739424600983,451.1879503957253,1.0547503568922751
220.0,172.76847707002736,0.9056456504326053,23.915477436791175,0.6895809280180661,0.25132631092495683,943.4671155737556,451.9756515344897,1.0541152225169927
220.0,173.0190781976961,0.8991400864952319,23.968431399268248,0.6890295619932314,0.25168902991966474,943.0601171043589,452.7625430940968,1.05348755311537
220.0,173.51917874783373,0.8863525774844825,24.07498280893833,0.6879268299435621,0.25241574355249613,942.245602763233,454.3339000800148,1.0522420741480611
220.0,173.768675681286,0.8799932478598681,24.128444064369678,0.6873754639187274,0.2527797368929993,941.8380855625162,455.11836686908214,1.0516285691943335
220.0,174.01780206614902,0.8736877740990218,24.182410300458393,0.6868240978938926,0.25314415374151317,941.430394120774,455.902026803708,1.0510168248930356
220.0,174.26655666562164,0.8674041596530605,24.23648458458068,0.686272731869058,0.25350899348444406,941.0225277710985,456.6848806240796,1.0504115926219864
220.0,174.51493824597716,0.8611636401865587,24.290510072470298,0.6857213658442233,0.2538742555218499,940.6144858456053,457.466929093094,1.0498103769214395
220.0,174.7629455766058,0.8549496773659628,24.344985127630377,0.6851699998193885,0.25423993926737143,940.206267675454,458.24817299616024,1.0492128469733228
220.0,175.01057742996983,0.8487834292973528,24.39941738524179,0.6846186337945539,0.25460604414798355,939.797872590826,459.02861314071214,1.0486189346749557
220.0,175.2578325816163,0.8426087579270684,24.454599356419426,0.6840672677697193,0.254972569603752,939.3892999209266,459.8082503557761,1.0480322188604179
220.0,175.5047098101546,0.8364809165949779,24.509743077401133,0.6835159017448844,0.25533951508767055,938.9805489939757,460.58708549160673,1.0474506540098427
220.0,175.751207897303,0.830358732977351,24.56517196824138,0.6829645357200498,0.25570688006552883,938.5716191372239,461.36511941943354,1.046871532322172
220.0,175.99732562783043,0.8243473955660886,24.62085880056045,0.6824131696952151,0.25607466401562357,938.1625096769307,462.1423530309088,1.046297380061755
220.0,176.24306178963252,0.8183148833957292,24.67657761603123,0.6818618036703804,0.256442866428736,937.7532199383846,462.9187872380104,1.045728102362579
220.0,176.48841517361322,0.8123215286256154,24.732639951327293,0.6813104376455457,0.25681148680769444,937.3437492458627,463.69442297226976,1.0451616442500746
220.0,176.7333845737983,0.8063618303590542,24.789149871619422,0.680759071620711,0.2571805246674599,936.9340969226691,464.4692611848459,1.0446021675331012
220.0,176.97796878726686,0.8004329524589339,24.845533262371575,0.6802077055958764,0.25754997953480796,936.5242622911095,465.243302845939,1.0440440982216106
220.0,177.2221666141701,0.7945492757907977,24.90239303909997,0.6796563395710415,0.2579198509481582,936.1142446724901,466.01654894447233,1.0434930045817095
220.0,177.4659768576903,0.7886857989427984,24.959549425249453,0.6791049735462069,0.25829013845737836,935.7040433871092,466.7890004876884,1.0429458217570722
220.0,177.70939832411264,0.782842890860137,25.01675195371695,0.6785536075213723,0.25866084162370134,935.2936577542706,467.56065850098577,1.042401019763522
