Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_AR_[-]
223.07,15.020370887374506,13.18010677103575,7.789528542994674,0.9794922097072893,0.49250635342692956,1143.0076592987134,37.432760742545646,3.1041220324783168
223.07,15.498961303712203,13.099754643244587,7.823062906314008,0.9782858691018358,0.4793515872178851,1142.759541442893,38.615939085620695,3.0896530723991993
223.07,15.977138897658735,13.019775579703797,7.856853737650312,0.9770795284963822,0.46699913891624895,1142.5107736583757,39.801632576941515,3.075272794580006
223.07,16.4549012051335,12.94016828488186,7.890985567065337,0.9758731878909287,0.45537902503703026,1142.2613534127172,40.98984219848083,3.0609823642428604
223.07,16.93224602409929,12.860931425999654,7.924616334329066,0.974666847285475,0.4444291629780397,1142.0112782249978,42.180570234480165,3.0467828066214797
223.07,17.40917138061434,12.782063636214474,7.9583106884345085,0.9734605066800215,0.43409428887999585,1141.7605456581482,43.37382012053135,3.0326750174084713
223.07,17.88567550015472,12.703563430062157,7.992542434981274,0.9722541660745679,0.42432504828576584,1141.5091533124632,44.569596315866825,3.0186561024274132
223.07,18.36175678341128,12.625429562657875,8.02628585099805,0.9710478254691144,0.4150772282960629,1141.2570988201228,45.7679041948257,3.0047334536453683
223.07,18.83741378567487,12.547660377985222,8.059895685471012,0.9698414848636608,0.40631110622517713,1141.0043798405313,46.96874995421971,2.990904560250945
223.07,19.312645199246035,12.470254610086792,8.094244276127519,0.9686351442582073,0.3979908946752835,1140.7509940563264,48.172140533968864,2.9771698348032767
223.07,19.787449838339835,12.393210667979735,8.128125341259604,0.9674288036527536,0.3900842668027475,1140.496939169975,49.378083548848124,2.963529678803702
223.07,20.261826626078488,12.31652703461906,8.161644443132154,0.9662224630473001,0.3825619485933616,1140.2422129008173,50.586587229586875,2.9499843845686406
223.07,20.735774583264142,12.2402021758861,8.196135508540358,0.9650161224418465,0.3753973673799747,1139.986812982532,51.797660371864765,2.9365364531279914
223.07,21.20929281861931,12.164234544044286,8.230174586899778,0.963809781836393,0.36856634776630526,1139.7307371609147,53.01131229201821,2.923298837964685
223.07,21.682380520318226,12.08862257944191,8.263784771610027,0.9626034412309394,0.3620468476703359,1139.4739831919699,54.22755278845657,2.9101516333011603
223.07,22.155036948546766,12.01336471204052,8.298264071120094,0.9613971006254859,0.3558187284518922,1139.216548840218,55.44639210795565,2.8970950207226345
223.07,22.627261429034697,11.938459360779621,8.332481255130133,0.9601907600200322,0.3498635541035598,1138.9584318772245,56.66784091614058,2.884130174822588
223.07,23.099053347331285,11.863904944677989,8.36628169998697,0.9589844194145787,0.344164415310986,1138.6996300803114,57.8919102715739,2.8712549809287666
223.07,23.57041214377813,11.789699869391791,8.400681437239832,0.9577780788091251,0.33870577486576037,1138.4401412314082,59.11861160295264,2.858470560916661
223.07,24.041337309066208,11.715842536468001,8.435093943453815,0.9565717382036716,0.333473331470453,1138.1799631160404,60.34795668900106,2.8457768709938347
223.07,24.51182838031091,11.642331341845692,8.469103921706512,0.955365397598218,0.3284538994349712,1137.9190935224456,61.5799576407096,2.8331738201881143
223.07,24.981884937525688,11.569164677477655,8.503434483648746,0.9541590569927645,0.3236353021443014,1137.6575302407675,62.814626885602934,2.8206612734636316
223.07,25.45150660054542,11.49634094458998,8.538061938869788,0.9529527163873108,0.31900627749453125,1137.3952710623553,64.05197715379857,2.8082390550057013
223.07,25.9206930262354,11.423858534778685,8.572298916434988,0.9517463757818573,0.31455639375869177,1137.132313779126,65.29202146561985,2.795906950865377
223.07,26.389443905987665,11.35171576403001,8.606702304527246,0.9505400351764037,0.31027597456566747,1136.8686561830025,66.5347731205795,2.783664713359361
223.07,26.857758963545187,11.279911170307411,8.641707087829282,0.9493336945709502,0.3061560318619899,1136.6042960654092,67.78024568756447,2.771512054471416
223.07,27.32563795295283,11.208443077866006,8.676334088781722,0.9481273539654966,0.3021882058835067,1136.3392312168107,69.02845299608805,2.7594486636317828
223.07,27.79308065680906,11.137309885545319,8.710721443889732,0.946921013360043,0.29836471129709524,1136.0734594263067,70.27940912847075,2.7474741985427085
223.07,28.26008688461162,11.066509995468067,8.745979016057298,0.9457146727545894,0.2946782887855391,1135.8069784812667,71.53312841286352,2.7355882904525157
223.07,28.726656471335144,10.996041813509068,8.7808693450337,0.9445083321491359,0.2911221614448539,1135.539786166988,72.78962541699197,2.723790546062006
223.07,29.19278927605331,10.925903750162412,8.815410121395182,0.9433019915436823,0.28768999544552004,1135.2718802663987,74.04891494256619,2.712080549109114
223.07,29.65848518083416,10.85609422178627,8.850768182909668,0.9420956509382288,0.28437586447923635,1135.003258559794,75.31101202027146,2.7004578621997912
223.07,30.12374408957355,10.786611650503302,8.885936485707767,0.9408893103327752,0.2811742175732614,1134.733918824577,76.57593190526933,2.6889220286991593
223.07,30.58856592705697,10.717454464066954,8.920764465139456,0.9396829697273217,0.2780798499061638,1134.4638588350388,77.84369007316236,2.677472573944245
223.07,31.0529506380444,10.648621096807874,8.956123985517422,0.938476629121868,0.2750878763037439,1134.1930763621551,79.11430221637801,2.6661090064768636
223.07,31.51689818649441,10.580109990286395,8.991584096424383,0.9372702885164145,0.2721937071323769,1133.921569173407,80.38778424092165,2.6548308194170045
223.07,31.980408554754035,10.51191959346542,9.026712573518566,0.9360639479109609,0.26939302634076967,1133.6493350326004,81.66415226344196,2.6436374918574788
223.07,32.443481742956415,10.444048362639688,9.062095747321564,0.9348576073055074,0.2666817714301059,1133.3763716997225,82.94342260861548,2.6325284901705825
223.07,32.90611776837379,10.376494761372564,9.097860710352144,0.9336512667000538,0.2640561151580094,1133.1026769308028,84.22561180678277,2.6215032691607463
223.07,33.3683166648145,10.309257247985036,9.133302227101431,0.9324449260946002,0.2615124488037823,1132.8282484777744,85.51073659181209,2.6105612723015295
223.07,33.8300784821631,10.242334346102853,9.168732618629974,0.9312385854891466,0.2590473668417828,1132.5530840883691,86.79881389919626,2.599701936901691
